decision_id,title,created_at,status,voted_at,objectives,vote_result,option_id,option_label,option_pros,option_cons
57,Augmentation de la valeur du Ticket restaurant,2023-05-19 09:57:59.504288+00,voted,2023-06-13 12:48:03.731604+00,"Depuis le 1er janvier 2023, l'exonération maxi de la part patronale est de 6,50€.

Le ticket ne doit pas dépasser 13€, mais comme nous prenons en charge 60%, le TR max pour Cadoles est de 10,83€.

En sachant que la conjoncture actuelle ne nous permet pas d'augmenter les salaires dans l'immédiat, ça me semble être une solution possible pour augmenter le pouvoir d'achat à faible coût pour Cadoles.

En restant sur la base de répartition actuelle, soit :

    employeur 60%
    salarié 40%


Si TR passe de 9€ à 10,80€ (+1,80€)
    part employeur = 6,48€
    part salarié = 4,32€

    Surcoût annuel estimé pour Cadoles = 3 101€ (moyenne de 239 tickets / mois pour 15 salariés)
    Gain annuel pour un salarié = 237,60€ (hausse valeur TR = 396€ - surcoût = 158,40€) (avec 20 TR/mois sur 11 mois) 

A noter : il est possible pour les salariés de demander une deuxième carte TR pour faciliter leur utilisation. (conjoints, enfants)","AC du 13/06/2023 :
Pour : 9
Contre : 0
Abstention : 3",kFWQ5T3Ujit93kj9EPEgpAhG43RhnciLtNYbmFp2YK5grexKm,"Faire passer le TR de 9€ à 10,80€ (+1,80€)

    Surcoût annuel estimé pour Cadoles = 3 101€ (moyenne de 239 tickets / mois pour 15 salariés)
    Gain annuel pour un salarié = 237,60€ (hausse valeur TR = 396€ - surcoût = 158,40€) (avec 20 TR/mois sur 11 mois) ","Hausse du pouvoir d'achat (environ 237,60€/an)

Hausse de l'avantage pour le salarié sans charges supplémentaires (1 pour 1)","Tout les salariés ne souhaitent pas bénéficier des TR ou ont des difficultés à les utiliser.

Coût pour Cadoles"
57,Augmentation de la valeur du Ticket restaurant,2023-05-19 09:57:59.504288+00,voted,2023-06-13 12:48:03.731604+00,"Depuis le 1er janvier 2023, l'exonération maxi de la part patronale est de 6,50€.

Le ticket ne doit pas dépasser 13€, mais comme nous prenons en charge 60%, le TR max pour Cadoles est de 10,83€.

En sachant que la conjoncture actuelle ne nous permet pas d'augmenter les salaires dans l'immédiat, ça me semble être une solution possible pour augmenter le pouvoir d'achat à faible coût pour Cadoles.

En restant sur la base de répartition actuelle, soit :

    employeur 60%
    salarié 40%


Si TR passe de 9€ à 10,80€ (+1,80€)
    part employeur = 6,48€
    part salarié = 4,32€

    Surcoût annuel estimé pour Cadoles = 3 101€ (moyenne de 239 tickets / mois pour 15 salariés)
    Gain annuel pour un salarié = 237,60€ (hausse valeur TR = 396€ - surcoût = 158,40€) (avec 20 TR/mois sur 11 mois) 

A noter : il est possible pour les salariés de demander une deuxième carte TR pour faciliter leur utilisation. (conjoints, enfants)","AC du 13/06/2023 :
Pour : 9
Contre : 0
Abstention : 3",mecK7VfDikNqiMMGjEZqnfgEEABAMu8mqEUzzn83xC5mGckk1,Ne rien faire,Pas de coût supplémentaire,""
46,Sponsoring Hacking Health,2022-06-28 14:05:17.872036+00,voted,2022-07-12 12:57:52.621506+00,"Le prochain Kacking Health à Besançon aura lieu du 14 au 16 octobre 2022.
Nous avons l'opportunité de devenir sponsor de cet évennement.
3 niveaux sont proposés : argent (3 000€HT), or (6 000€ HT) et Platine (12 000€)
Il nous semblerait opportun de contribuer au niveau argent (3 000€)
 - Visibilité digitale et print (site internet réseaux sociaux, totem, affiches, documents HH)
 - Possibilité de déposer un défi (distribué à tous les participants)
 - Participation au Marathon (pour 5 personnes de votre entreprise)
 - Participation à la soirée privée des sponsors (5 personnes par sponsors)","Pour : 9
Contre : 0
Abstention 0",NE2Qnac9C3fmbLCTgm8cn96L3qCdReUFQ3zjoHR1EECxcAr1S,Devenir sponsor de l'évennement Hacking Health de Besançon (14-16/10/2022),"Image Cadoles
Positionner Cadoles dans le milieu des entreprises innovantes
Peut déboucher sur des projets ","Coût : 3 000€

Incertitudes quant aux retombées commerciales"
46,Sponsoring Hacking Health,2022-06-28 14:05:17.872036+00,voted,2022-07-12 12:57:52.621506+00,"Le prochain Kacking Health à Besançon aura lieu du 14 au 16 octobre 2022.
Nous avons l'opportunité de devenir sponsor de cet évennement.
3 niveaux sont proposés : argent (3 000€HT), or (6 000€ HT) et Platine (12 000€)
Il nous semblerait opportun de contribuer au niveau argent (3 000€)
 - Visibilité digitale et print (site internet réseaux sociaux, totem, affiches, documents HH)
 - Possibilité de déposer un défi (distribué à tous les participants)
 - Participation au Marathon (pour 5 personnes de votre entreprise)
 - Participation à la soirée privée des sponsors (5 personnes par sponsors)","Pour : 9
Contre : 0
Abstention 0",PzUhUwv8ADpLQ1DB9M15GUNNLbULi9uKN6odjS2pi7pp7gWM4,Ne pas sponsoriser l'évennement,Ne pas dépenser 3 000€ pour cette action,Ne pas saisir une opportunité de visibilité
22,Migration du serveur Sentry,2021-04-19 12:44:13.472832+00,voted,2021-05-11 13:59:43.57239+00,Migrer (ou non) le service Sentry sur une machine mieux dimensionnée à sa charge actuelle.,"L'option 2 est validée.

La réservation de la machine sur Scaleway doit être planifiée ainsi que la journée de migration.",RPijUo8AjEkf7WiawrDgnu6Z2JRQsfhSm4WojJSnxjjVAdjK8,Basculer sur le service SaaS sentry.io,"- Pas de mobilisation de ressources humaines pour la maintenance
","- Vigilance accrue concernant les données personnelles des utilisateurs attachées aux événements Sentry
- Perte de la maîtrise technique
- Rate-limiting strict
- Coût augmenté

Au tiers ""Business"", pour 100k événements par mois (nous sommes à 63k événements traités avec nos projets actuels sur le mois précédent), le coût annuel serait de 1452$ (121$ par mois).

Voir https://sentry.io/pricing/ pour plus d'informations."
22,Migration du serveur Sentry,2021-04-19 12:44:13.472832+00,voted,2021-05-11 13:59:43.57239+00,Migrer (ou non) le service Sentry sur une machine mieux dimensionnée à sa charge actuelle.,"L'option 2 est validée.

La réservation de la machine sur Scaleway doit être planifiée ainsi que la journée de migration.",m8H4WDXx4svnjLyyHpBAo2nHXdayvEa2jJFESxkNRXZX7LD7H,Migrer sur une machine Scaleway mieux dimensionnée aux besoins actuels et futurs de Sentry,- Stabilisation du service,"- Mobilisation d'une ressource technique pour la migration de l'instance actuelle
(1 journée minimum)
- Maintenance régulière (nécessité d'un SLA élevé)
- Coût augmenté

D'après le projet getsentry/onpremise [1], le minimum requis pour l'installation d'un service Sentry est aujourd'hui:

- 4 CPUs
- 8G de RAM

Une machine Scaleway avec les caractéristiques suivantes:

- 4 CPUs
- 16G de RAM
- 150G de stockage SSD

coûterait environ 804€ par an (67€ par mois), au tarif actuel.

[1] https://github.com/getsentry/onpremise"
22,Migration du serveur Sentry,2021-04-19 12:44:13.472832+00,voted,2021-05-11 13:59:43.57239+00,Migrer (ou non) le service Sentry sur une machine mieux dimensionnée à sa charge actuelle.,"L'option 2 est validée.

La réservation de la machine sur Scaleway doit être planifiée ainsi que la journée de migration.",n2BRCgjLDQbCrYHo8asMReKHtUZ5nPSHRKA7goFCtMx5ieghG,Migrer sur une machine Cadoles (nouvelle infra) mieux dimensionnée aux besoins actuels et futurs de Sentry,- Stabilisation du service,"- Mobilisation d'une ressource technique pour la migration de l'instance actuelle
(1 journée minimum)
- Mobilisation de ressources machines conséquentes sur la nouvelle infra
- Maintenance régulière (nécessité d'un SLA élevé)"
22,Migration du serveur Sentry,2021-04-19 12:44:13.472832+00,voted,2021-05-11 13:59:43.57239+00,Migrer (ou non) le service Sentry sur une machine mieux dimensionnée à sa charge actuelle.,"L'option 2 est validée.

La réservation de la machine sur Scaleway doit être planifiée ainsi que la journée de migration.",QxZAoxVyGv6Wne2oiRsiGwtC6Z8CqB3pNh3fDEP9VopqXwhLv,Ne rien faire,- Pas de coût supplémentaire,- Service toujours instable
24,Alternance de Ludwig,2021-06-08 08:45:45.757754+00,closed,"0001-01-01 00:00:00+00","Cadoles prend-elle Ludwig en alternance en connaisance des informations suivantes: 
 - Poursuite d'étude en alternance avec le CESI à Cadoles 
- du 13 septembre 2021 au 08 mars 2023 
- pour  passer un titre BAC+5 ""Manager en systèmes d’information option sécurité""  

Coût pour cadoles :  14 994,00 € TTC 
Ce que Ludwig coûterai à Cadoles :  2600 euros/mois, soit 46800€ pour les 18 mois de formation

cf: mail du 31 mai 2021 dans interne à 16h01 intitulé ""Embauche été + alternance de Ludwig"" pour les détails",,PZEjPLLzvUhBiYnoZ6GXRx65vzLF3qskrUpEaEbfNXb1tyBno,Ne pas embaucher Ludwig en alternance,- pas de coûts financier,"- coûts financier
- perte d'un collègue"
24,Alternance de Ludwig,2021-06-08 08:45:45.757754+00,closed,"0001-01-01 00:00:00+00","Cadoles prend-elle Ludwig en alternance en connaisance des informations suivantes: 
 - Poursuite d'étude en alternance avec le CESI à Cadoles 
- du 13 septembre 2021 au 08 mars 2023 
- pour  passer un titre BAC+5 ""Manager en systèmes d’information option sécurité""  

Coût pour cadoles :  14 994,00 € TTC 
Ce que Ludwig coûterai à Cadoles :  2600 euros/mois, soit 46800€ pour les 18 mois de formation

cf: mail du 31 mai 2021 dans interne à 16h01 intitulé ""Embauche été + alternance de Ludwig"" pour les détails",,NJuvAA3gqYAxVRPmiUGbFXfR5mQmXrPMDowaMVzQeUfQATFKh,Embaucher Ludwig en alternance pour la période donnée,"- une nouvelle dynamique 
-un nouvel élément et donc une nouvelle vision
- un apport d'aide pour de nombreux projet
- une vision de l'administratif différente
- la réalisation d'un SWOT 
- de la documentation 
- une base d'exemple pour la réalisation de la documentation lié à un projet  ",- coût financier
3,Mise en place du nouveau site Cadoles,2020-10-20 08:24:32.790222+00,voted,2021-05-11 14:01:05.381675+00,"L'ancien site Cadoles a été créé par Ghislain il y a maintenant quelques années. Il a été réalisé en Ruby et avec des outils de déploiement qui ne sont maîtrisés par personne en interne aujourd'hui.

Ce site devient jour après jour problématique, pour des raisons de sécurité mais également pour des raisons de visibilité et de communication: qui est en mesure aujourd'hui d'aller proposer des mises à jour de contenu sans trembler sur cet espace ?

Matthieu avait commencé un portage du contenu sur une autre solution, plus simple [1] et qui faciliterait la maintenance de celui ci. La solution technique est Hugo [2] qui permet de générer des sites statiques.

Une instance de développement est déjà déployé sur le réseau interne: http://192.168.30.128/

La rédaction du contenu se fait via l'édition de fichiers au format Markdown (donc modifiables via la Forge). Le déploiement est automatisé sur l'environnement de développement (la compilation du paquet de développement et le déploiement de celui ci sont orchestrés par Jenkins et Ansible). Le travail technique pour le rédacteur est donc limité au minimum.

Nous devons statuer sur la bascule effective sur cette nouvelle version du site, et le cas échéant débloquer du temps pour un de nos salariés afin qu'il finalise celle ci afin qu'elle soit simplement déployable.

[1] https://forge.cadoles.com/Cadoles/cadoles-website
[2] https://gohugo.io/","L'option 1 est votée.

Les 5 jours doivent être planifiés.",SC1v3dSt8ZvE8kQbhhXTvsUneaqZcRUtHX5PQ1G3BxGwvdfme,"Valider la bascule sur la nouvelle version du site.

Débloquer du temps afin de finaliser celui ci afin de pouvoir le déployer simplement.

Temps de mobilisation proposé: 5 j/h","- Sécurisation de notre vitrine sur Internet
- Reprise de la rédaction de contenu
- Possibilité de faire évoluer le site à nouveau","- Mobilisation du temps d'un salarié
"
3,Mise en place du nouveau site Cadoles,2020-10-20 08:24:32.790222+00,voted,2021-05-11 14:01:05.381675+00,"L'ancien site Cadoles a été créé par Ghislain il y a maintenant quelques années. Il a été réalisé en Ruby et avec des outils de déploiement qui ne sont maîtrisés par personne en interne aujourd'hui.

Ce site devient jour après jour problématique, pour des raisons de sécurité mais également pour des raisons de visibilité et de communication: qui est en mesure aujourd'hui d'aller proposer des mises à jour de contenu sans trembler sur cet espace ?

Matthieu avait commencé un portage du contenu sur une autre solution, plus simple [1] et qui faciliterait la maintenance de celui ci. La solution technique est Hugo [2] qui permet de générer des sites statiques.

Une instance de développement est déjà déployé sur le réseau interne: http://192.168.30.128/

La rédaction du contenu se fait via l'édition de fichiers au format Markdown (donc modifiables via la Forge). Le déploiement est automatisé sur l'environnement de développement (la compilation du paquet de développement et le déploiement de celui ci sont orchestrés par Jenkins et Ansible). Le travail technique pour le rédacteur est donc limité au minimum.

Nous devons statuer sur la bascule effective sur cette nouvelle version du site, et le cas échéant débloquer du temps pour un de nos salariés afin qu'il finalise celle ci afin qu'elle soit simplement déployable.

[1] https://forge.cadoles.com/Cadoles/cadoles-website
[2] https://gohugo.io/","L'option 1 est votée.

Les 5 jours doivent être planifiés.",SGnd2bmEySaztWKPdbcJtopsKZiGtZ4qTtC6RpCeJNiy3f6jn,Laisser le site en l'état.,- Pas de temps de salarié mobilisé,"- Risques de sécurité vis à vis du site
- Contenu obsolète
- Dégradation de l'image de Cadoles
"
19,2 - Référent commercial et financier,2021-03-23 15:58:06.872207+00,voted,2021-05-17 09:37:05.398489+00,"## Rappel du texte actuel  : 

""Le référent commercial d'un projet est en charge de la relation client, de la rédaction des devis et du contrôle des factures en relation avec le responsable administratif et financier.""

Les modifications suivantes sont à apporter  au  rôle du ""Référent commercial"" : 

- son intitulé devient ""Référent commercial et financier""
- Ce rôle est prioritairement donné à un ""Coordinateur d'activité""
- Il réalise le suivi financier des projets ( en complément des tâches actuelles)

## Nouveau texte : 

""Le référent commercial & financier d'un projet est en charge de la relation client, de la rédaction des devis et du contrôle des factures en relation avec le responsable administratif et financier.
Il réalise le suivi financier des projets.
Ce rôle est prioritairement donné à un coordinateur d'activité.""

# La PR
https://forge.cadoles.com/Cadoles/scop-cadoles/pulls/24/files","Pour : 12
Contre : 0
Abstention : 0
=>Proposition adoptée, PR à valider par Emmanuel",n69sX5pBpmua7DzE1HSg3pSDhLq8hpRRGuWV5Cu46BBaZyjLU,Oui,Adapter cette fiche pour qu'elle soit plus proche de la réalité,"Ne pas apporter de modification au document
"
19,2 - Référent commercial et financier,2021-03-23 15:58:06.872207+00,voted,2021-05-17 09:37:05.398489+00,"## Rappel du texte actuel  : 

""Le référent commercial d'un projet est en charge de la relation client, de la rédaction des devis et du contrôle des factures en relation avec le responsable administratif et financier.""

Les modifications suivantes sont à apporter  au  rôle du ""Référent commercial"" : 

- son intitulé devient ""Référent commercial et financier""
- Ce rôle est prioritairement donné à un ""Coordinateur d'activité""
- Il réalise le suivi financier des projets ( en complément des tâches actuelles)

## Nouveau texte : 

""Le référent commercial & financier d'un projet est en charge de la relation client, de la rédaction des devis et du contrôle des factures en relation avec le responsable administratif et financier.
Il réalise le suivi financier des projets.
Ce rôle est prioritairement donné à un coordinateur d'activité.""

# La PR
https://forge.cadoles.com/Cadoles/scop-cadoles/pulls/24/files","Pour : 12
Contre : 0
Abstention : 0
=>Proposition adoptée, PR à valider par Emmanuel",SCKJb1qoXpY33W6ZL4h6iQX6cJhM3kWgmD76NWtte8jX8Jedr,Non, Ne pas modifier le document,Maintenir un décalage entre la description de ces fiches et la réalité
49,Animation de la vie de l'entreprise,2022-12-22 14:16:43.44726+00,voted,2023-01-17 13:46:29.137669+00,"Nommer un animateur de la vie de l'entreprise. Son rôle serait de proposer, organiser et créer des situations d'échanges conviviales dans l'entreprise.
Cette fonction serait tournante sur une base mensuelle ou trimestrielle, définie par tirage au sort.
Le tirage au sort pourrait avoir lieu en AC mensuelle.

Le ""Super Panda"" tiré au sort devra, pendant la période donnée proposer à ses collègues des animations, afterwork, déjeuner à thème, concours, jeux, découverte d'activités... 
L'objectif est de créer des occasions pour échanger et créer du lien et mélanger les équipes autour d'activités diverses.
Permettre à tous de s'impliquer sans s'essoufler.","ACdu 17/01/23
Adopté à l'unanimité
tirage au sort mensuel",PzUip8W7nB48HRg75jFzBQNXywTBY8gDLt9hqsH8y4YnSJBUR,"Créer la fonction tournante de ""Super Panda"" - animateur de la vie d'entreprise","- créer des occasions pour échanger
- créer du lien et mélanger les équipes autour d'activités diverses.
- permettre à tous de s'impliquer sans s'essoufler.
- créer une dynamique d'entreprise
- faire découvrir des activités/passions a ses collègues
","- ne fonctionnera pas sans implication collective
- être organisé pour ne pas passer trop de temps sur cette animation
- peu impliquer un effort financier personnel en cas de sorties extérieures (ex : afterwork)"
49,Animation de la vie de l'entreprise,2022-12-22 14:16:43.44726+00,voted,2023-01-17 13:46:29.137669+00,"Nommer un animateur de la vie de l'entreprise. Son rôle serait de proposer, organiser et créer des situations d'échanges conviviales dans l'entreprise.
Cette fonction serait tournante sur une base mensuelle ou trimestrielle, définie par tirage au sort.
Le tirage au sort pourrait avoir lieu en AC mensuelle.

Le ""Super Panda"" tiré au sort devra, pendant la période donnée proposer à ses collègues des animations, afterwork, déjeuner à thème, concours, jeux, découverte d'activités... 
L'objectif est de créer des occasions pour échanger et créer du lien et mélanger les équipes autour d'activités diverses.
Permettre à tous de s'impliquer sans s'essoufler.","ACdu 17/01/23
Adopté à l'unanimité
tirage au sort mensuel",NEd3WXnbjijbRkiXe3owBFf5JNRqDLcjTCY35PTgoKBM6rNB1,Ne rien faire (ou proposer autre chose?),- ne pas changer nos habitudes,- risque de perte de cohésion
25,Ludwig : Poursuite d'étude en alternance avec le CESI à Cadoles septembre 2021 à mars 2023,2021-06-08 11:37:17.901283+00,voted,2021-06-17 09:55:42.658032+00,"Ludwig souhaite poursuivre ses études en septembre en alternance avec le CESI à Cadoles de Septembre 2021 à mars 2023.
BAC+5 ""Manager en systèmes d’information option sécurité"" (détail de la formation ds l'email de Ludwig)

La formation représente 85 jours, soit 17 semaines de cours (soit environ 1 semaine / mois sur 18 mois)

Coût de la formation pour Cadoles (hors salaire de Ludwig) :
    12 495,00 € HT
    TVA 20% : 2 499,00 €
    14 994,00 € TTC


","Pour : 12
Contre : 0
Abstention : 0",PYYBBDMhtFbGm4q2bQGgHXaZcdEzgCEHWnMf5WkLhA5PwVX6B,Accepter de financer et d'encadrer la poursuite d'étude en alternance de Ludwig.,"Continuer de former un alternant avec qui nous nous sommes déjà investis

Echange gagnant-gagnant  : 
 - apports de Ludwig à Cadoles (cf email Ludwig)
 - apports de Cadoles à Ludwig

Former un éventuel futur collaborateur
","Coût de la formation

Temps nécessaire pour encadrer et suivre un alternant"
25,Ludwig : Poursuite d'étude en alternance avec le CESI à Cadoles septembre 2021 à mars 2023,2021-06-08 11:37:17.901283+00,voted,2021-06-17 09:55:42.658032+00,"Ludwig souhaite poursuivre ses études en septembre en alternance avec le CESI à Cadoles de Septembre 2021 à mars 2023.
BAC+5 ""Manager en systèmes d’information option sécurité"" (détail de la formation ds l'email de Ludwig)

La formation représente 85 jours, soit 17 semaines de cours (soit environ 1 semaine / mois sur 18 mois)

Coût de la formation pour Cadoles (hors salaire de Ludwig) :
    12 495,00 € HT
    TVA 20% : 2 499,00 €
    14 994,00 € TTC


","Pour : 12
Contre : 0
Abstention : 0",QWdbZA8VwExf1iEkCCnpDbiNw5YPBBGJCDwnXp5rRDU9bndQ4,Refuser de financer et d'encadrer la poursuite d'étude en alternance de Ludwig.,"Coût de la formation

Temps nécessaire pour encadrer et suivre un alternant


",""
30,Décisions à prendre pour la fin de l'exercice 20-21,2021-07-15 14:37:11.488059+00,voted,2021-09-14 13:08:29.274824+00,"Pour clôturer l'exercice 2020-2021, nous avons plusieurs décisions à prendre :
 - provisionner ou non un montant en vue du procès Eliade, 
 - Versement d'une prime d'activité (sous réserve de confirmation légale)

Nous avons réalisé avec le cabinet Mazars 4 scénarios plausibles afin de visualiser simplement l'impact de nos choix.","Proposition N°3 adoptée avec 11 voix
1 voix pour la proposition 2",khENgrBJge78VBg4nVBakwuvVZtbnnMwwwAhsFovxJJ6MWXea,"Scénario 1
 - pas de provision litige Eliade
 - pas de prime d'activité",Le litige Eliade ne porte pas préjudice à la participation et à l'intéressement des salariés,"Non respect du principe comptable de prudence

Dommage de ne pas profiter des avantages de la prime d'activité"
30,Décisions à prendre pour la fin de l'exercice 20-21,2021-07-15 14:37:11.488059+00,voted,2021-09-14 13:08:29.274824+00,"Pour clôturer l'exercice 2020-2021, nous avons plusieurs décisions à prendre :
 - provisionner ou non un montant en vue du procès Eliade, 
 - Versement d'une prime d'activité (sous réserve de confirmation légale)

Nous avons réalisé avec le cabinet Mazars 4 scénarios plausibles afin de visualiser simplement l'impact de nos choix.","Proposition N°3 adoptée avec 11 voix
1 voix pour la proposition 2",PZSG5WrZNnnRoz36GEoQ3ouB9jCsionfLWE77zC8ATvMV9oXq,"Scénario 2
 - provision litige Eliade
 - pas de prime d'activité","Provision Eliade raisonnable, respect du principe de prudence","Dommage de ne pas profiter des avantages de la prime d'activité

Le litige Eliade ne sera probablement pas réglé sur l'exercice

La provision sur le litige Eliade pèse sur le montant de l'intéressement et de la participation"
30,Décisions à prendre pour la fin de l'exercice 20-21,2021-07-15 14:37:11.488059+00,voted,2021-09-14 13:08:29.274824+00,"Pour clôturer l'exercice 2020-2021, nous avons plusieurs décisions à prendre :
 - provisionner ou non un montant en vue du procès Eliade, 
 - Versement d'une prime d'activité (sous réserve de confirmation légale)

Nous avons réalisé avec le cabinet Mazars 4 scénarios plausibles afin de visualiser simplement l'impact de nos choix.","Proposition N°3 adoptée avec 11 voix
1 voix pour la proposition 2",mf1XfnRDxu7X8vmC6ohLCGARSXQSdii99p9yXieh3ddF6bB7F,"Scénario 3
 - provision litige Eliade
 - avec prime d'activité","Provision Eliade raisonnable, respect du principe de prudence

Avantages de la Prime d'activité

Plus avantageux pour les salariés que le scénario 2","Le litige Eliade ne sera probablement pas réglé sur l'exercice

La provision sur le litige Eliade pèse sur le montant de l'intéressement et de la participation"
30,Décisions à prendre pour la fin de l'exercice 20-21,2021-07-15 14:37:11.488059+00,voted,2021-09-14 13:08:29.274824+00,"Pour clôturer l'exercice 2020-2021, nous avons plusieurs décisions à prendre :
 - provisionner ou non un montant en vue du procès Eliade, 
 - Versement d'une prime d'activité (sous réserve de confirmation légale)

Nous avons réalisé avec le cabinet Mazars 4 scénarios plausibles afin de visualiser simplement l'impact de nos choix.","Proposition N°3 adoptée avec 11 voix
1 voix pour la proposition 2",RkfyqWW4AKd7ZmcZoNLPQnP2br7k7Cq6j57GkSjtULf373c2V,"Scénario 4
 - pas de provision litige Eliade
 - avec prime d'activité","Avantages de la Prime d'activité

Le litige Eliade ne porte pas préjudice à la participation et à l'intéressement des salariés

Plus avantageux pour les salariés que le scénario 1",Non respect du principe comptable de prudence
58,Futur de Valentin CARROY,2023-09-27 13:56:13.282441+00,voted,2023-10-12 08:10:38.396257+00,Décider du passage en CDI ou  de la non reconduction de son CDD.,"Décision prise : proposer à Valentin CARROY un CDI
à l'unanimité",n1rzbfMVkPbKFttUfeLSWNvL5KrHjXo2xWd2ecq8zxB3K4uho,Proposer à Valentin CARROY un CDI,"- compétences
- connaissance du projet MSE
- intégration au sein de Cadoles
- besoin d'une ressource compétente sur le MSE","- coût salarial
- incertitude du MSE"
58,Futur de Valentin CARROY,2023-09-27 13:56:13.282441+00,voted,2023-10-12 08:10:38.396257+00,Décider du passage en CDI ou  de la non reconduction de son CDD.,"Décision prise : proposer à Valentin CARROY un CDI
à l'unanimité",jor2AjLxqUgwy5994Nqdnnh4fqmGY6teWbCjTpMwp6zWLvCBD,Arrêter notre collaboration avec Valentin CARROY,"- si  pas d'embauche  :
    > réduction du coût salarial
 ","- si embauche rapide d'une nouveau collaborateur :
      > carence avant de pouvoir embaucher un nouveau CDD sur le même poste
    > former le nouveau collaborateur sur le MSE très vite"
28,Organisation d'un séminaire sur le modèle SCOP Cadoles,2021-06-29 06:53:13.335257+00,voted,2021-07-19 07:37:22.039217+00,Permettre l'organisation d'un séminaire autour du modèle SCOP Cadoles.,"Vote du 13/07/2021 :
Pour : 13
Contre : 0
Abstention : 0
=>Proposition adoptée, groupe de travail à constituer",m8VdXSSyzBKrdhD9XFEkvBtLxqL6xNJ2uMZh5GiywwHUh1ckj,Oui,Faire évoluer notre modèle et fluidifier nos décisions stratégiques & opérationnelles.,"Coût d'une journée mobilisée pour l'entreprise

Coût de l'organisation

Pas de nécessité de faire évoluer le modèle"
28,Organisation d'un séminaire sur le modèle SCOP Cadoles,2021-06-29 06:53:13.335257+00,voted,2021-07-19 07:37:22.039217+00,Permettre l'organisation d'un séminaire autour du modèle SCOP Cadoles.,"Vote du 13/07/2021 :
Pour : 13
Contre : 0
Abstention : 0
=>Proposition adoptée, groupe de travail à constituer",n6efi7nF6PtE7gPLNoKFWB2XALqSzjQKy9umhCR78mymgT87D,Non,"Coût d'une journée mobilisée pour l'entreprise

Coût de l'organisation

Pas de nécessité de faire évoluer le modèle",Faire évoluer notre modèle et fluidifier nos décisions stratégiques & opérationnelles.
27,Embauche ingénieur système,2021-06-24 14:07:45.512443+00,voted,2021-07-15 08:07:35.041449+00,"Lancer le recrutement d'une ressource supplémentaire dédiée à l'intégration EOLE pour pallier aux besoins prévus sur l'exercice à venir.

Sous réserve d'acceptation de notre proposition par Luc :
     1 ETP à 80% : Philippe CASEIRO (sur la base de 4j / sem)
     Commandes sur le marché EOLE : Valeur du point réévaluée à 622,50€ au lieu de 415€ (soit 1.5pt / jour)
     Lieu de travail : Bureaux EOLE au Rectorat et/ou télétravail
     à partir de septembre 2021

","Embauche ingénieur système (porté par Philippe)
Pour : 13
Contre : 0
Abstention : 0
=>Proposition adoptée à la condition d'un accord sur la mise à dispo de Philippe à 80% sur EOLE 3, sinon un nouveau DAD sera soumis
     Création d'un groupe de travail",QWvyqPSPJwkx5ADSaCjkrMVss4xQSDJg1d8DBwWnjQWYMseqX,Embaucher un ingénieur sys,"Permettre d'accepter la demande de Luc sur EOLE 3

Permettre à Philippe de monter en compétence sur kubernetes grâce à EOLE3","Coût supplémentaire

Incertitudes sur l'avenir d'EOLE"
27,Embauche ingénieur système,2021-06-24 14:07:45.512443+00,voted,2021-07-15 08:07:35.041449+00,"Lancer le recrutement d'une ressource supplémentaire dédiée à l'intégration EOLE pour pallier aux besoins prévus sur l'exercice à venir.

Sous réserve d'acceptation de notre proposition par Luc :
     1 ETP à 80% : Philippe CASEIRO (sur la base de 4j / sem)
     Commandes sur le marché EOLE : Valeur du point réévaluée à 622,50€ au lieu de 415€ (soit 1.5pt / jour)
     Lieu de travail : Bureaux EOLE au Rectorat et/ou télétravail
     à partir de septembre 2021

","Embauche ingénieur système (porté par Philippe)
Pour : 13
Contre : 0
Abstention : 0
=>Proposition adoptée à la condition d'un accord sur la mise à dispo de Philippe à 80% sur EOLE 3, sinon un nouveau DAD sera soumis
     Création d'un groupe de travail",mDHRCNxm7SggxFzNUgV2xXp6j2qPm3iuNEh9wAR4cYMYrugxt,Ne pas embaucher un ingénieur sys,Pas de coût supplémentaire,Pas possible de répondre à la demande de Luc sur EOLE 3 = perte de CA
